,a_count,abbr_count,acronym_count,address_count,applet_count,area_count,article_count,aside_count,audio_count,avg_height,avg_left,avg_top,avg_width,b_count,base_count,basefont_count,bdi_count,bdo_count,big_count,blockquote_count,body_count,br_count,button_count,canvas_count,caption_count,center_count,childs_count,cite_count,className,code_count,col_count,colgroup_count,data_count,datalist_count,dd_count,del_count,details_count,dfn_count,dialog_count,dir_count,div_count,dl_count,dt_count,em_count,embed_count,fieldset_count,figcaption_count,figure_count,font_count,footer_count,form_count,frame_count,frameset_count,h1_count,h2_count,h3_count,h4_count,h5_count,h6_count,head_count,header_count,height,hr_count,html_count,i_count,iframe_count,img_count,input_count,ins_count,kbd_count,label,label_count,left,legend_count,li_count,link_count,main_count,map_count,mark_count,meta_count,meter_count,nav_count,noframes_count,noscript_count,object_count,ol_count,optgroup_count,option_count,output_count,p_count,param_count,parent_landmark,picture_count,pre_count,progress_count,q_count,role,rp_count,rt_count,ruby_count,s_count,samp_count,script_count,sd_height,sd_left,sd_top,sd_width,section_count,select_count,small_count,source_count,span_count,strike_count,strong_count,style_count,sub_count,summary_count,sup_count,svg_count,table_count,tagName,tbody_count,td_count,template_count,textarea_count,tfoot_count,th_count,thead_count,time_count,title_count,top,tr_count,track_count,tt_count,u_count,ul_count,url,var_count,video_count,wbr_count,weighted_height,weighted_left,weighted_top,weighted_width,width,window_elements_count,window_height,word_count,xpath,screenshot,website_total_elements,class
784,1,0,0,0,0,0,0,0,0,-18.25,192.859375,9.0234375,-518.5,0,0,0,0,0,0,0,0,0,1,0,0,0,12,0,css-1siw9wk e18h4a050,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,1,0,0,False,1,227.25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,search,0,0,0,0,0,0,46.4132254858,345.536794732,52.6087560524,709.025563714,0,0,0,0,1,0,0,0,0,0,0,0,0,FORM,0,0,0,0,0,0,0,0,0,52.09375,0,0,0,0,1,http://localhost:8080/308/index.html,0,0,0,12.53125,71.572265625,5.3512369792,86.5416666667,681,865,4392,1.0,/body[2]/div[2]/div[1]/div[1]/div[1]/header[1]/div[2]/div[1]/div[1]/div[2]/form[1],./2-output-urls-data/43-308.png,718,search
785,0,0,0,0,0,0,0,0,0,-22.5,86.25,-40.6666666667,-344.8333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,o-search-form,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,4,0,0,False,1,52.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,search,0,0,0,0,0,0,50.3115294937,246.6177457119,134.8760748078,730.1165241856,0,0,0,0,0,0,0,0,0,0,0,0,0,FORM,0,0,0,0,0,0,0,0,0,122.0,0,0,0,0,0,http://localhost:8080/301/index.html,0,0,0,16.875,63.046875,-31.5,280.0625,663,3290,8936,1.0,/body[2]/main[7]/div[1]/div[1]/div[1]/form[1],./2-output-urls-data/46-301.png,3227,search
786,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,56,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,13,0,0,False,0,268.0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,34,0,0,0,banner,0,0,0,0,search,0,0,0,0,0,0,56.0,268.0,101.0,586.0,0,1,0,0,2,0,0,0,0,0,0,0,0,FORM,0,0,0,0,0,0,0,0,0,101.0,0,0,0,0,0,http://localhost:8080/33/index.html,0,0,0,2.2455357143,-58.5892857143,-25.5580357143,18.3080357143,586,3126,3323,1.22,/body[2]/div[2]/div[3]/div[1]/div[1]/div[3]/form[1],./2-output-urls-data/59-33.png,3096,search
787,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,Search--Search--1e_6v,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,38,0,0,0,0,0,1,0,0,False,1,364.265625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,header,0,0,0,0,search,0,0,0,0,0,0,38.0,364.265625,22.0,380.0,0,0,0,0,0,0,0,0,0,0,0,1,0,DIV,0,0,0,0,0,0,0,0,1,22.0,0,0,0,0,0,http://localhost:8080/227/index.html,0,0,0,5.5833333333,-27.0797417959,-2.239579161,55.4583333333,380,1184,3648,7.7142857143,/body[2]/div[2]/div[3]/div[1]/header[1]/div[1]/div[2]/div[1],./2-output-urls-data/76-227.png,1095,search
788,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,search-form,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,False,0,725.234375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,banner,0,0,0,0,search,0,0,0,0,0,0,15.0,725.234375,18.0,15.0,0,0,0,0,0,0,0,0,0,0,0,0,0,DIV,0,0,0,0,0,0,0,0,0,18.0,0,0,0,0,0,http://localhost:8080/92/index.html,0,0,0,15.0,0.0,0.0,15.0,15,1824,9821,1.0,/body[2]/header[54]/div[2]/div[2]/div[1]/div[1]/div[1]/div[1]/div[3]/div[1]/div[1],./2-output-urls-data/9-92.png,1804,search
789,4,0,0,0,0,0,0,0,0,-109.25,143.1875,62.171875,-556.25,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,136,0,0,0,0,0,2,0,0,False,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,search,0,0,0,0,0,0,138.4275532544,83.2466919388,130.3274056598,1121.3782535345,0,0,0,0,0,0,0,0,0,0,0,0,0,SECTION,0,0,0,0,0,0,0,0,0,120.0,0,0,0,0,1,http://localhost:8080/446/index.html,0,0,0,15.5416666667,188.568359375,52.0110677083,248.7083333333,1080,543,5451,2.7,/body[2]/div[2]/section[1],./2-output-urls-data/91-446.png,519,search
790,3,0,0,0,0,0,0,0,0,-33.3333333333,514.3333333333,20.0,-965.6666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,tab-box-header,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,80,0,0,0,0,5,0,0,0,False,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,False,0,0,0,0,,0,0,0,0,0,0,80.553639824,482.5877007228,35.0380745285,1211.7112784084,0,0,0,0,0,0,0,0,0,0,0,0,0,SECTION,0,0,0,0,0,0,0,0,0,31.0,0,0,0,0,0,http://localhost:8080/66/index.html,0,0,0,16.8,228.7833333333,11.9,82.0166666667,1200,1164,5256,1.0,/body[2]/div[4]/div[2]/div[1]/div[1]/div[1]/section[1],./2-output-urls-data/10-66.png,1094,banner
791,5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,0,0,0,42,0,LeftClearBgHeroWidget home-hero-section no-cta-section,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,425,0,0,0,0,0,2,0,0,False,0,0.0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,False,0,0,0,0,,0,0,0,0,0,0,425.0,0.0,0.0,1080.0,0,0,0,0,1,0,0,0,0,0,0,4,0,SECTION,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,http://localhost:8080/272/index.html,0,0,0,14.3243350074,1.4302568104,1.345973237,51.2466459728,1080,1388,7432,1.3076923077,/body[2]/div[3]/div[8]/div[2]/div[1]/section[1],./2-output-urls-data/100-272.png,1347,banner
792,1,0,0,0,0,0,0,0,0,-96.0,32.0,48.0,-64.0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,figma-1l4vord,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,0,0,0,0,5,0,0,0,False,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,,0,0,0,0,0,0,240.0,0.0,1174.25,1080.0,0,0,0,0,0,0,0,0,0,0,0,0,0,SECTION,0,0,0,0,0,0,0,0,0,1174.25,0,0,0,0,0,http://localhost:8080/424/index.html,0,0,0,31.1111111111,145.2222222222,-37.4782986111,166.4444444444,1080,666,10002,2.2857142857,/body[2]/div[1]/div[1]/div[1]/section[5],./2-output-urls-data/101-424.png,568,region
793,1,0,0,0,0,0,0,0,0,-120.0,60.0,60.0,-120.0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,figma-kjh9v0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,839,0,0,0,0,4,0,0,0,False,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,False,0,0,0,0,,0,0,0,0,0,0,839.0,0.0,1413.8125,1080.0,0,0,0,2,0,0,0,0,0,0,0,0,0,SECTION,0,0,0,0,0,0,0,0,0,1413.8125,0,0,0,0,0,http://localhost:8080/424/index.html,0,1,0,71.3068181818,32.6257990057,54.0127840909,109.6590909091,1080,666,10002,3.9230769231,/body[2]/div[1]/div[1]/div[1]/div[6]/section[2],./2-output-urls-data/101-424.png,568,region
794,0,0,0,0,0,0,0,0,0,-120.0,60.0,60.0,-120.0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,figma-hwcies,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,864,0,0,0,0,3,0,0,0,False,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,False,0,0,0,0,,0,0,0,0,0,0,864.0,0.0,2252.75,1080.0,0,0,0,1,0,0,0,0,0,0,0,0,0,SECTION,0,0,0,0,0,0,0,0,0,2252.75,0,0,0,0,0,http://localhost:8080/424/index.html,0,1,0,83.6184210526,36.1982935855,59.9310238487,123.5986842105,1080,666,10002,5.9,/body[2]/div[1]/div[1]/div[1]/div[6]/section[3],./2-output-urls-data/101-424.png,568,region
795,1,0,0,0,0,0,0,0,0,-120.0,60.0,60.0,-120.0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,figma-hwcies,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,889,0,0,0,0,4,0,0,0,False,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,False,0,0,0,0,,0,0,0,0,0,0,889.0,0.0,3116.875,1080.0,0,0,0,1,0,0,0,0,0,0,0,0,0,SECTION,0,0,0,0,0,0,0,0,0,3116.875,0,0,0,0,0,http://localhost:8080/424/index.html,0,1,0,80.7797619048,34.1794084821,56.4735863095,115.4345238095,1080,666,10002,5.0833333333,/body[2]/div[1]/div[1]/div[1]/div[6]/section[4],./2-output-urls-data/101-424.png,568,region
796,0,0,0,0,0,0,0,0,0,-121.0,60.0,60.0,-120.0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,figma-hwcies,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,865,0,0,0,0,5,0,0,0,False,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,False,0,0,0,0,,0,0,0,0,0,0,865.0,0.0,4006.1875,1080.0,0,0,0,1,0,0,0,0,0,0,0,0,0,SECTION,0,0,0,0,0,0,0,0,0,4006.1875,0,0,0,0,0,http://localhost:8080/424/index.html,0,1,0,77.2202380952,34.0186941964,53.0204613095,114.0892857143,1080,666,10002,4.5,/body[2]/div[1]/div[1]/div[1]/div[6]/section[5],./2-output-urls-data/101-424.png,568,region
797,1,0,0,0,0,0,0,0,0,-120.0,60.0,60.0,-120.0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,figma-11xsxf6,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,889,0,0,0,0,4,0,0,0,False,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,False,0,0,0,0,,0,0,0,0,0,0,889.0,0.0,4870.3125,1080.0,0,0,0,1,0,0,0,0,0,0,0,0,0,SECTION,0,0,0,0,0,0,0,0,0,4870.3125,0,0,0,0,0,http://localhost:8080/424/index.html,0,1,0,79.3035714286,34.0186941964,54.1126302083,113.0178571429,1080,666,10002,5.0833333333,/body[2]/div[1]/div[1]/div[1]/div[6]/section[6],./2-output-urls-data/101-424.png,568,region
798,0,0,0,0,0,0,0,0,0,-120.0,60.0,60.0,-120.0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,figma-11xsxf6,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,889,0,0,0,0,5,0,0,0,False,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,False,0,0,0,0,,0,0,0,0,0,0,889.0,0.0,5759.625,1080.0,0,0,0,1,0,0,0,0,0,0,0,0,0,SECTION,0,0,0,0,0,0,0,0,0,5759.625,0,0,0,0,0,http://localhost:8080/424/index.html,0,1,0,77.6726190476,34.0186941964,49.6375558036,112.8630952381,1080,666,10002,4.5,/body[2]/div[1]/div[1]/div[1]/div[6]/section[7],./2-output-urls-data/101-424.png,568,region
799,1,0,0,0,0,0,0,0,0,-120.0,60.0,60.0,-120.0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,figma-11xsxf6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,622,0,0,0,0,0,0,0,0,False,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,False,0,0,0,0,,0,0,0,0,0,0,622.0,0.0,6648.9375,1080.0,0,0,0,1,0,0,0,0,0,0,0,0,0,SECTION,0,0,0,0,0,0,0,0,0,6648.9375,0,0,0,0,0,http://localhost:8080/424/index.html,0,1,0,100.375,49.5356889205,4.3203125,177.7386363636,1080,666,10002,5.8,/body[2]/div[1]/div[1]/div[1]/div[6]/section[8],./2-output-urls-data/101-424.png,568,region
800,0,0,0,0,0,0,0,0,0,-102.0,32.0,50.0,-64.0,0,0,0,0,0,0,1,0,0,0,0,0,0,17,0,figma-z1d6r1,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,387,0,0,0,0,2,0,0,0,False,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,,0,0,0,0,0,0,387.0,0.0,8441.09375,1080.0,0,0,0,0,0,0,0,0,0,0,0,1,0,SECTION,0,0,0,0,0,0,0,0,0,8441.09375,0,0,0,0,0,http://localhost:8080/424/index.html,0,0,0,35.2830882353,55.718603022,24.6852309283,110.3823529412,1080,666,10002,1.5454545455000002,/body[2]/div[1]/div[1]/div[1]/section[9],./2-output-urls-data/101-424.png,568,region
801,5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,widget widget_block,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,455,0,0,0,0,5,0,0,0,False,0,807.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,,0,0,0,0,0,0,455.0,807.5,220.21875,268.0,0,0,0,0,5,0,0,0,0,0,0,0,0,SECTION,0,0,0,0,0,0,0,0,0,220.21875,0,0,0,0,0,http://localhost:8080/275/index.html,0,0,0,20.1970486111,0.2582465278,3.4975694444,15.4783854167,268,527,4513,4.8125,/body[2]/div[9]/main[3]/article[1]/div[1]/div[1]/div[1]/div[2]/aside[1]/section[1],./2-output-urls-data/103-275.png,473,complementary
802,0,0,0,0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,0,0,0,0,0,0,0,0, null Advertisement 3rd party ad content,0,807.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,region,0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,IFRAME,0,0,0,0,0,0,0,0,0,705.21875,0,0,0,0,0,http://localhost:8080/275/index.html,0,0,0,-1.0,-1.0,-1.0,-1.0,300,527,4513,0.0,/body[2]/div[9]/main[3]/article[1]/div[1]/div[1]/div[1]/div[2]/aside[1]/div[2]/div[1]/div[1]/div[1]/div[2]/div[1]/div[1]/iframe[1],./2-output-urls-data/103-275.png,473,complementary
803,0,0,0,0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,0,0,0,0,0,0,0,0, null Advertisement 3rd party ad content,0,807.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,region,0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,IFRAME,0,0,0,0,0,0,0,0,0,985.21875,0,0,0,0,0,http://localhost:8080/275/index.html,0,0,0,-1.0,-1.0,-1.0,-1.0,300,527,4513,0.0,/body[2]/div[9]/main[3]/article[1]/div[1]/div[1]/div[1]/div[2]/aside[1]/div[2]/div[2]/div[1]/div[1]/div[2]/div[1]/div[1]/iframe[1],./2-output-urls-data/103-275.png,473,complementary
804,0,0,0,0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,0,0,0,0,0,0,0,0, null Advertisement Ad content,0,55.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,presentation,0,0,0,0,region,0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,IFRAME,0,0,0,0,0,0,0,0,0,86.0,0,0,0,0,0,http://localhost:8080/257/index.html,0,0,0,-1.0,-1.0,-1.0,-1.0,970,1837,12591,0.0,/body[2]/div[2]/div[2]/fbs-ad[1]/div[1]/div[1]/iframe[1],./2-output-urls-data/105-257.png,1779,complementary
805,31,0,0,0,0,0,0,0,0,-601.0,0.0,110.4765625,0.0,0,0,0,0,0,0,0,0,0,6,0,0,0,267,0,channel channel--left channel--editors-picks fs-content csf-row et-rows row_5b3120b321669,0,0,0,0,0,0,0,0,0,0,0,131,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,12,0,0,0,0,1178,0,0,0,1,3,0,0,0,False,0,90.0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,False,0,0,0,0,,0,0,0,0,0,0,1237.7738080926,90.0,363.2094035977,900.0,0,0,0,0,10,0,0,0,0,0,0,16,0,SECTION,0,0,0,0,0,0,0,0,0,346.0,0,0,0,0,2,http://localhost:8080/257/index.html,0,0,0,13.8603113296,9.8449278449,14.3347302144,23.8907420412,900,1837,12591,3.8,/body[2]/div[2]/main[3]/section[1],./2-output-urls-data/105-257.png,1779,region
806,10,0,0,0,0,0,0,0,0,-210.5,45.0,29.0,-90.0,0,0,0,0,0,0,0,0,0,2,0,0,0,63,0,featured csf-row et-rows row_5b3250c2d8f1b,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,401,0,0,0,0,0,0,0,0,False,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,,0,0,0,0,0,0,422.3236318275,45.0,1839.3067579535,1083.7435120913,0,0,0,0,3,0,0,0,0,0,0,2,0,SECTION,0,0,0,0,0,0,0,0,0,1839.078125,0,0,0,0,0,http://localhost:8080/257/index.html,0,0,0,12.0966641865,3.7120018516,3.2488561963,51.9557136657,1080,1837,12591,3.125,/body[2]/div[2]/main[3]/section[4],./2-output-urls-data/105-257.png,1779,region
807,1,0,0,0,0,0,0,0,0,-881.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,channel channel--lazy channel--left channel--normal fs-content csf-row et-rows row_5b32512bb4778,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,950,0,0,0,0,0,0,0,0,False,0,90.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,,0,0,0,0,0,0,950.0,90.0,2329.84375,900.0,0,0,0,0,0,0,0,0,0,0,0,1,0,SECTION,0,0,0,0,0,0,0,0,0,2329.84375,0,0,0,0,0,http://localhost:8080/257/index.html,0,0,0,13.2857142857,7.9677254813000005,4.6416190011000005,195.2857142857,900,1837,12591,1.0,/body[2]/div[2]/main[3]/section[7],./2-output-urls-data/105-257.png,1779,region
808,9,0,0,0,0,0,0,0,0,-307.0,0.0,173.4375,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,fs-content video-block video-block__homepage,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,446,0,0,0,0,0,0,0,0,False,0,90.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,,0,0,0,0,0,0,468.1345960298,90.0,3494.8064529462,900.0,0,0,0,0,6,0,0,0,0,0,0,6,0,SECTION,0,0,0,0,0,0,0,0,0,3489.84375,0,0,0,0,0,http://localhost:8080/257/index.html,0,0,0,14.8849198191,35.7077941487,16.7206851558,52.9271689967,900,1837,12591,2.5714285714000003,/body[2]/div[2]/main[3]/section[10],./2-output-urls-data/105-257.png,1779,region
809,1,0,0,0,0,0,0,0,0,-881.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,channel channel--lazy channel--right channel--normal fs-content csf-row et-rows row_5b328fc244bca,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,950,0,0,0,0,0,0,0,0,False,0,90.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,,0,0,0,0,0,0,950.0,90.0,4049.5625,900.0,0,0,0,0,0,0,0,0,0,0,0,1,0,SECTION,0,0,0,0,0,0,0,0,0,4049.5625,0,0,0,0,0,http://localhost:8080/257/index.html,0,0,0,13.2857142857,9.860861642,4.6416190011000005,196.0714285714,900,1837,12591,1.0,/body[2]/div[2]/main[3]/section[13],./2-output-urls-data/105-257.png,1779,region
810,1,0,0,0,0,0,0,0,0,-881.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,channel channel--lazy channel--left channel--normal fs-content csf-row et-rows row_5b3fe31a0eb77,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,950,0,0,0,0,0,0,0,0,False,0,90.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,,0,0,0,0,0,0,950.0,90.0,4999.5625,900.0,0,0,0,0,0,0,0,0,0,0,0,1,0,SECTION,0,0,0,0,0,0,0,0,0,4999.5625,0,0,0,0,0,http://localhost:8080/257/index.html,0,0,0,13.2857142857,12.0678926195,4.6416190011000005,196.9285714286,900,1837,12591,1.0,/body[2]/div[2]/main[3]/section[14],./2-output-urls-data/105-257.png,1779,region
811,1,0,0,0,0,0,0,0,0,-881.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,channel channel--lazy channel--right channel--normal fs-content csf-row et-rows row_5b328fae32add,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,950,0,0,0,0,0,0,0,0,False,0,90.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,,0,0,0,0,0,0,950.0,90.0,6039.5625,900.0,0,0,0,0,0,0,0,0,0,0,0,1,0,SECTION,0,0,0,0,0,0,0,0,0,6039.5625,0,0,0,0,0,http://localhost:8080/257/index.html,0,0,0,13.2857142857,11.5531049456,4.6416190011000005,196.75,900,1837,12591,1.0,/body[2]/div[2]/main[3]/section[16],./2-output-urls-data/105-257.png,1779,region
812,1,0,0,0,0,0,0,0,0,-881.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,channel channel--lazy channel--left channel--normal fs-content csf-row et-rows row_5d4c4ef5a210a,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,950,0,0,0,0,0,0,0,0,False,0,90.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,,0,0,0,0,0,0,950.0,90.0,6989.5625,900.0,0,0,0,0,0,0,0,0,0,0,0,1,0,SECTION,0,0,0,0,0,0,0,0,0,6989.5625,0,0,0,0,0,http://localhost:8080/257/index.html,0,0,0,13.2857142857,10.0743103027,4.6416190011000005,196.1428571429,900,1837,12591,1.0,/body[2]/div[2]/main[3]/section[17],./2-output-urls-data/105-257.png,1779,region
813,1,0,0,0,0,0,0,0,0,-881.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,channel channel--lazy channel--right channel--normal fs-content csf-row et-rows row_5d6e7ffad98e9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,950,0,0,0,0,0,0,0,0,False,0,90.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,,0,0,0,0,0,0,950.0,90.0,7939.5625,900.0,0,0,0,0,0,0,0,0,0,0,0,1,0,SECTION,0,0,0,0,0,0,0,0,0,7939.5625,0,0,0,0,0,http://localhost:8080/257/index.html,0,0,0,13.2857142857,15.8583499363,4.6416190011000005,198.4642857143,900,1837,12591,1.25,/body[2]/div[2]/main[3]/section[18],./2-output-urls-data/105-257.png,1779,region
